id,method,video_type,video_class,audio_class,overall_class,race,gender,path,fps,frame_count,width,height,duration,has_audio,audio_channels,sample_rate,audio_duration
id01156,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01156\00078_id01099_ZpgbIKxzkrg_id00241_wavtolip.mp4,25.0,117,224,224,4.68,True,2,44100,4.667210884353741
id01156,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01156\00078_id01102_aGFUkdgmo3A_id00265_wavtolip.mp4,25.0,78,224,224,3.12,True,2,44100,3.111473922902494
id01156,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01156\00078_id01157_yDgqfOWVKko_id00554_wavtolip.mp4,25.0,51,224,224,2.04,True,2,44100,2.020136054421769
id01156,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01156\00078_id02567_4Ao5jgpSXdw_id00192_wavtolip.mp4,25.0,166,224,224,6.64,True,2,44100,6.733786848072563
id01156,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01156\00078_id03205_gXytNIcANKw_id01098_wavtolip.mp4,25.0,84,224,224,3.36,True,2,44100,3.3668934240362813
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00063_cVZBXC2rjPM_id01123_wavtolip.mp4,25.0,133,224,224,5.32,True,1,16000,5.46
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00241_DlI4wqSFwbI_id00519_wavtolip.mp4,25.0,83,224,224,3.32,True,2,44100,3.320453514739229
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00292_qELK8N_DykA_id00554_wavtolip.mp4,25.0,51,224,224,2.04,True,2,44100,2.020136054421769
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00358_vsVwGKy79kM_id00186_wavtolip.mp4,25.0,133,224,224,5.32,True,1,16000,5.46
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00554_crjq1dFN1Ko_id00946_wavtolip.mp4,25.0,89,224,224,3.56,True,2,44100,3.5526530612244898
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00594_2WHHoksbeVw_id00990_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.8
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id00999_SjnM4XFBz0M_id00282_wavtolip.mp4,25.0,133,224,224,5.32,True,1,16000,5.46
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id01099_ZpgbIKxzkrg_id00305_wavtolip.mp4,25.0,133,224,224,5.32,True,1,16000,5.46
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id01156_RT99eogJo4k_id01156_wavtolip.mp4,25.0,133,224,224,5.32,True,1,16000,5.46
id01157,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id01157\00048_id02567_4Ao5jgpSXdw_id01102_wavtolip.mp4,25.0,109,224,224,4.36,True,2,44100,4.365351473922902
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id00063_cVZBXC2rjPM_id00225_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.38
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id00241_DlI4wqSFwbI_id02567_wavtolip.mp4,25.0,109,224,224,4.36,True,1,16000,4.352
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id00535_BhvTIJ-YG5s_id00292_wavtolip.mp4,25.0,96,224,224,3.84,True,2,44100,3.8312925170068026
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id00709_Rh23ELMGsIQ_id01098_wavtolip.mp4,25.0,84,224,224,3.36,True,2,44100,3.3668934240362813
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id00919_XDUn0Pskyrk_id00368_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.38
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id01051_jPxk6s6FM6Y_id03205_wavtolip.mp4,25.0,63,224,224,2.52,True,2,44100,2.5309750566893423
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id01058_2DKbOjf3Wyo_id00306_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.38
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id01099_ZpgbIKxzkrg_id00358_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.38
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id01154_tvmOcaG4A4w_id00063_wavtolip.mp4,25.0,90,224,224,3.6,True,2,44100,3.622312925170068
id02567,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id02567\00040_id03205_gXytNIcANKw_id00498_wavtolip.mp4,25.0,58,224,224,2.32,True,2,44100,2.3219954648526078
id03205,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id03205\00150_id00535_BhvTIJ-YG5s_id01154_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.48
id03205,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id03205\00150_id00919_XDUn0Pskyrk_id00282_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id00287_2NpfYjyMsPM_id00262_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.34
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id00325_4vJtbNe0L98_id00823_wavtolip.mp4,25.0,77,224,224,3.08,True,2,44100,3.0650340136054424
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id00330_zCFFgGSIZ_s_id00484_wavtolip.mp4,25.0,113,224,224,4.52,True,2,44100,4.504671201814059
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id00569_gSynmpwioV4_id00806_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.34
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id01002_eQTviHjyISo_id00270_wavtolip.mp4,25.0,102,224,224,4.08,True,1,16000,4.096
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id03620_YkXM5A8w07E_id03844_wavtolip.mp4,25.0,84,224,224,3.36,True,2,44100,3.3436734693877552
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id03649_389qfFqUddI_id00374_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.34
id00042,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00042\00028_id03651_EjcoRkL6loI_id00262_wavtolip.mp4,25.0,131,224,224,5.24,True,1,16000,5.34
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00232_kL0cCveU1zg_id00806_wavtolip.mp4,25.0,161,224,224,6.44,True,1,16000,6.58
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00395_wM5kGJfTtEM_id00634_wavtolip.mp4,25.0,138,224,224,5.52,True,1,16000,5.568
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00484_u7YTz8eFZv0_id00188_wavtolip.mp4,25.0,82,224,224,3.28,True,2,44100,3.274013605442177
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00495_E46aiMUC4A0_id00496_wavtolip.mp4,25.0,161,224,224,6.44,True,1,16000,6.58
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00581_7AxvP19LGKg_id00581_wavtolip.mp4,25.0,161,224,224,6.44,True,1,16000,6.58
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id00826_MYagwzy91Yk_id00403_wavtolip.mp4,25.0,140,224,224,5.6,True,1,16000,5.632
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id03371_truKMXt8Dak_id00823_wavtolip.mp4,25.0,77,224,224,3.08,True,2,44100,3.0650340136054424
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id03589_9NxOQlwpMys_id00735_wavtolip.mp4,25.0,95,224,224,3.8,True,2,44100,3.7848526077097504
id00068,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00068\00004_id03844_AEAEN1Lns2c_id00633_wavtolip.mp4,25.0,161,224,224,6.44,True,1,16000,6.58
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00188_e-vm5FB3idA_id03651_wavtolip.mp4,25.0,58,224,224,2.32,True,2,44100,2.3219954648526078
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00232_kL0cCveU1zg_id00806_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00262_3p7sRWAAh1Q_id00270_wavtolip.mp4,25.0,102,224,224,4.08,True,1,16000,4.096
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00270_hoEQ70-sDME_id00591_wavtolip.mp4,25.0,75,224,224,3.0,True,2,44100,2.972154195011338
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00379_fgkgYHCuk4g_id03620_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00581_7AxvP19LGKg_id00232_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00735_ivJSkq5hGOQ_id03589_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id00897_0ayFw8JhoyI_id00496_wavtolip.mp4,25.0,110,224,224,4.4,True,1,16000,4.5
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id03371_truKMXt8Dak_id00071_wavtolip.mp4,25.0,97,224,224,3.88,True,1,16000,3.904
id00071,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00071\00014_id03816_XXD0yTNei50_id00271_wavtolip.mp4,25.0,101,224,224,4.04,True,2,44100,4.08671201814059
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00270_hoEQ70-sDME_id03651_wavtolip.mp4,25.0,58,224,224,2.32,True,2,44100,2.3219954648526078
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00373_5NXv3Dxkd6E_id00826_wavtolip.mp4,25.0,104,224,224,4.16,True,1,16000,4.16
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00374_w1qI7y9AGTc_id00806_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.82
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00379_fgkgYHCuk4g_id00634_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.82
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00491_ShjiTWoOtM4_id00330_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.82
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00569_gSynmpwioV4_id00262_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.82
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id00897_0ayFw8JhoyI_id03649_wavtolip.mp4,25.0,81,224,224,3.24,True,1,16000,3.264
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id01018_VNPt_GB5QiE_id00735_wavtolip.mp4,25.0,95,224,224,3.8,True,1,16000,3.84
id00188,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00188\00020_id03649_389qfFqUddI_id03620_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.82
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00068_A7uFnQw--bY_id00496_wavtolip.mp4,25.0,176,224,224,7.04,True,1,16000,7.14
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00332__zNddcZV1EU_id03651_wavtolip.mp4,25.0,58,224,224,2.32,True,2,44100,2.3219954648526078
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00365_XV-imLNJvfk_id00897_wavtolip.mp4,25.0,176,224,224,7.04,True,1,16000,7.14
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00484_u7YTz8eFZv0_id00270_wavtolip.mp4,25.0,102,224,224,4.08,True,2,44100,4.08671201814059
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00495_E46aiMUC4A0_id03844_wavtolip.mp4,25.0,84,224,224,3.36,True,2,44100,3.3436734693877552
id00232,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id03844_AEAEN1Lns2c_id00484_wavtolip.mp4,25.0,113,224,224,4.52,True,2,44100,4.504671201814059
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00271_je6JSLqEEcw_id00897_wavtolip.mp4,25.0,180,224,224,7.2,True,1,16000,7.3
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00330_zCFFgGSIZ_s_id00569_wavtolip.mp4,25.0,83,224,224,3.32,True,2,44100,3.320453514739229
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00332__zNddcZV1EU_id00071_wavtolip.mp4,25.0,97,224,224,3.88,True,2,44100,3.877732426303855
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00403_n4LSCxzFr6o_id00826_wavtolip.mp4,25.0,104,224,224,4.16,True,2,44100,4.156371882086168
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00434_HPXkk-HGXVI_id00188_wavtolip.mp4,25.0,82,224,224,3.28,True,2,44100,3.274013605442177
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00491_ShjiTWoOtM4_id03941_wavtolip.mp4,25.0,107,224,224,4.28,True,2,44100,4.272471655328798
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id00897_0ayFw8JhoyI_id00373_wavtolip.mp4,25.0,180,224,224,7.2,True,1,16000,7.3
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id01002_eQTviHjyISo_id03620_wavtolip.mp4,25.0,180,224,224,7.2,True,1,16000,7.3
id00234,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00234\00063_id03371_truKMXt8Dak_id00569_wavtolip.mp4,25.0,83,224,224,3.32,True,2,44100,3.320453514739229
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00071_JU1cVINUTZA_id00484_wavtolip.mp4,25.0,113,224,224,4.52,True,2,44100,4.504671201814059
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00270_hoEQ70-sDME_id03651_wavtolip.mp4,25.0,58,224,224,2.32,True,2,44100,2.3219954648526078
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00395_wM5kGJfTtEM_id03371_wavtolip.mp4,25.0,205,224,224,8.2,True,2,44100,8.243083900226758
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00495_E46aiMUC4A0_id00591_wavtolip.mp4,25.0,75,224,224,3.0,True,2,44100,2.972154195011338
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00496_SImaDcXQnh8_id00271_wavtolip.mp4,25.0,101,224,224,4.04,True,2,44100,4.08671201814059
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00633_UXrTMta1EDM_id00806_wavtolip.mp4,25.0,242,224,224,9.68,True,2,44100,9.682721088435374
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id00813_dKs9CWJIkSI_id00434_wavtolip.mp4,25.0,194,224,224,7.76,True,2,44100,7.75546485260771
id00262,fsgan-wav2lip,FVFR,1,1,1,Caucasian (European),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00262\00028_id03816_XXD0yTNei50_id03716_wavtolip.mp4,25.0,215,224,224,8.6,True,2,44100,8.591383219954649
